,bjdtdb,phase,flux_raw,flux_norm,sigma_raw,sigma_norm,bestfit_raw,bestfit_norm
3967,2456423.0985015826,0.9757880357237241,20660.941703715675,0.9899327419529189,137.68425818687837,0.006303083331138001,20871.056010286313,1.0000000000000002
3968,2456423.098524733,0.9757942331395952,20996.226110860633,1.0048823140832894,138.42836899215948,0.006330124429736033,20894.213995610604,1.0000000000000002
3969,2456423.098547884,0.975800430680124,20997.89761657208,1.0031461866412392,138.3978383944546,0.006317291297082075,20932.04150720824,1.0000000000000002
3970,2456423.098571034,0.9758066280959952,20986.97622675865,1.0057852905023679,138.50840390042063,0.006342269863949161,20866.258857570003,1.0000000000000002
3971,2456423.0985941845,0.9758128255118095,20925.854026121047,1.002969435628166,138.3913791861048,0.006337627768748052,20863.900018064913,1.0
3972,2456423.098617335,0.9758190229276806,21011.353685742364,1.0071230215159865,138.657663795259,0.006350172927580487,20862.74788368428,1.0
3973,2456423.0986404857,0.9758252204682094,20618.70302384578,0.9925560822141412,137.84053231052977,0.00633992085749097,20773.338044386044,1.0
3974,2456423.098663636,0.9758314178840806,20781.270428125124,1.0033145099653293,138.14176042505446,0.006372402050962246,20712.6182485323,1.0
3975,2456423.0986867864,0.9758376152999517,20872.537276384483,1.0053151871199886,138.13085096732235,0.006356687603913083,20762.18239195193,1.0000000000000002
3976,2456423.0987099367,0.9758438127158229,20589.658524528368,0.9901688514828065,137.51261170981732,0.006318526774609069,20794.08829483452,1.0
3977,2456423.0987330875,0.9758500102563517,20654.269826161628,0.9940440238991229,137.74000794201083,0.006333868746349531,20778.023235978584,1.0
3978,2456423.0987562374,0.9758562075475652,21013.570444327626,1.0122660817443918,138.5501255134627,0.006376978338336314,20758.939594336603,1.0
3979,2456423.098779388,0.9758624049633795,20885.03621114915,1.0055501227434382,138.1607586082509,0.006355743812071421,20769.761485552397,1.0
3980,2456423.0988025386,0.9758686025039083,20761.171395306355,0.9984466343931189,137.85730538401896,0.006334552972712415,20793.471258406833,0.9999999999999998
3981,2456423.098825689,0.9758747999197794,20810.067142232667,1.0028336844292132,137.92327301922722,0.006350474402606515,20751.26460682981,0.9999999999999998
3982,2456423.0988488393,0.9758809973356506,20652.11981733207,0.9993329450373543,137.55197958100467,0.006359538448348092,20665.905111894524,1.0
3983,2456423.0988719896,0.9758871947515217,20858.381894805014,1.0046840938748558,138.0764932500275,0.006354506729391943,20761.13479049779,1.0
3984,2456423.0988951405,0.9758933922920505,20796.598171149908,1.0016794947193806,138.01159141739933,0.006351338070543426,20761.728957001415,1.0
3985,2456423.098918291,0.9758995897079217,20797.544987434816,1.0012177451409259,137.97345797683099,0.006346367221835361,20772.24968131929,1.0
3986,2456423.098941441,0.9759057871237928,20748.40781404226,1.0000671587772874,137.73405752704576,0.0063430613972822545,20747.0144699181,1.0
3987,2456423.0989645915,0.9759119845396071,21010.920301775477,1.01387655831984,138.5555727199785,0.0063881806317606,20723.351506019648,0.9999999999999998
3988,2456423.0989877423,0.9759181820801359,20563.205409685634,0.9925288910585862,137.52569715627152,0.006342337986163757,20717.991783346333,1.0000000000000002
3989,2456423.0990108927,0.9759243794960071,20594.64303131755,0.9945717099495159,137.48523003877241,0.006343823058091302,20707.046887914123,1.0
3990,2456423.099034043,0.9759305769118782,20738.406896077176,1.004322858716627,137.8918805179167,0.006380428319538503,20649.143565822775,1.0
3991,2456423.099057193,0.9759367742030918,20571.22862671136,0.997311172983481,137.3915333639615,0.0063641968970111346,20626.69022865955,1.0000000000000002
3992,2456423.0990803437,0.9759429717436205,20784.171458802557,1.0072920420278881,137.91261907785514,0.006386161187221726,20633.709581344163,1.0000000000000004
3993,2456423.099103494,0.9759491691594917,20679.55303709714,1.0022717571326494,137.76947446078196,0.006379850911039463,20632.68059778345,1.0
3994,2456423.0991266444,0.975955366575306,20661.3065200675,1.000436005672421,137.77640642220152,0.0063741102244135915,20652.301999247276,1.0
3995,2456423.0991497952,0.9759615641158348,20913.133916701412,1.016699879019766,138.20961304133962,0.0064198530591369285,20569.62368960293,1.0
3996,2456423.0991729456,0.975967761531706,20553.672386189774,0.9972017560565704,137.49030932598401,0.006373513017866512,20611.347965800996,1.0
3997,2456423.0992655475,0.9759925513198482,20609.503952243194,1.0036227910060964,137.77988683718124,0.006410648770279935,20535.109542084923,1.0
3998,2456423.0993349985,0.9760111435674048,20610.814153835563,1.0028114283092133,137.8642492690043,0.006408980806261762,20553.030781257006,1.0
3999,2456423.099358149,0.976017340983276,20317.126692775768,0.9921882317296774,137.2909371883872,0.006405998547532224,20477.08896663389,1.0
4000,2456423.099381299,0.9760235383991471,20312.434260324146,0.992613244796337,137.144551139325,0.006403388237142135,20463.593818448215,1.0
4001,2456423.09940445,0.9760297359396759,20620.257330979206,0.9971894106744488,137.88130970815826,0.006370920131869406,20678.37575314072,1.0
4002,2456423.0994276004,0.9760359333555471,21027.90260314398,1.0142465063358306,138.8690328547395,0.006399796401719247,20732.536392076425,1.0
4003,2456423.0994507507,0.9760421307714182,20436.133977937214,0.9838157021492466,137.2353178175873,0.006312393796815306,20772.319381864283,1.0
4004,2456423.099473901,0.9760483281872894,20517.811286915283,0.9934641759441141,137.51723066467144,0.006361968015672091,20652.794316832493,0.9999999999999997
4005,2456423.099497052,0.9760545257277613,20656.51292631754,0.9986315162922993,137.91917126216245,0.0063706842569855775,20684.81976516289,1.0
